tax_id,superkingdom,kingdom,phylum,class,subclass,order,family,genus,species
469615,Bacteria,,Fusobacteria,Fusobacteriia,,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans
469616,Bacteria,,Fusobacteria,Fusobacteriia,,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum
469617,Bacteria,,Fusobacteria,Fusobacteriia,,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium ulcerans
469618,Bacteria,,Fusobacteria,Fusobacteriia,,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium
470145,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides coprocola
470146,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes
471223,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Geobacillus,
471821,Bacteria,,Elusimicrobia,,,,,,uncultured Termite group 1 bacterium
471852,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Streptosporangiales,Thermomonosporaceae,Thermomonospora,Thermomonospora curvata
471853,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Micrococcales,Beutenbergiaceae,Beutenbergia,Beutenbergia cavernae
471854,Bacteria,,Bacteroidetes,Cytophagia,,Cytophagales,Cytophagaceae,Dyadobacter,Dyadobacter fermentans
471855,Bacteria,,Actinobacteria,Coriobacteriia,,Eggerthellales,Eggerthellaceae,Slackia,Slackia heliotrinireducens
471856,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Micrococcales,Jonesiaceae,Jonesia,Jonesia denitrificans
471857,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora viridis
471870,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides intestinalis
471874,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Providencia,Providencia stuartii
471875,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus lactaris
471881,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Proteus,Proteus penneri
472759,Bacteria,,Proteobacteria,Gammaproteobacteria,,Chromatiales,Chromatiaceae,Nitrosococcus,Nitrosococcus halophilus
476272,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica
477974,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Peptococcaceae,Candidatus Desulforudis,Candidatus Desulforudis audaxviator
478749,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens
478801,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Micrococcales,Dermacoccaceae,Kytococcus,Kytococcus sedentarius
479431,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Nakamurellales,Nakamurellaceae,Nakamurella,Nakamurella multipartita
479432,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Streptosporangiales,Streptosporangiaceae,Streptosporangium,Streptosporangium roseum
479433,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Catenulisporales,Catenulisporaceae,Catenulispora,Catenulispora acidiphila
479434,Bacteria,,Chloroflexi,Thermomicrobia,Sphaerobacteridae,Sphaerobacterales,Sphaerobacteraceae,Sphaerobacter,Sphaerobacter thermophilus
479435,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Propionibacteriales,Nocardioidaceae,Kribbella,Kribbella flavida
479436,Bacteria,,Firmicutes,Negativicutes,,Selenomonadales,Veillonellaceae,Veillonella,Veillonella parvula
479437,Bacteria,,Actinobacteria,Coriobacteriia,,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella lenta
481448,Bacteria,,Verrucomicrobia,,,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum infernorum
481743,Bacteria,,Firmicutes,Bacilli,,Bacillales,Paenibacillaceae,Paenibacillus,
481805,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
483215,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii
483216,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii
483218,Bacteria,,Firmicutes,Clostridia,,Clostridiales,,,[Bacteroides] pectinophilus
483219,Bacteria,,Proteobacteria,Deltaproteobacteria,,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus
484018,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides plebeius
484019,Bacteria,,Thermotogae,Thermotogae,,Thermotogales,Fervidobacteriaceae,Thermosipho,Thermosipho africanus
484022,Bacteria,,Proteobacteria,Gammaproteobacteria,,Thiotrichales,Francisellaceae,Francisella,Francisella philomiragia
485913,Bacteria,,Chloroflexi,Ktedonobacteria,,Ktedonobacterales,Ktedonobacteraceae,Ktedonobacter,Ktedonobacter racemifer
485914,Archaea,,Euryarchaeota,Halobacteria,,Halobacteriales,Halobacteriaceae,Halomicrobium,Halomicrobium mukohataei
485915,Bacteria,,Proteobacteria,Deltaproteobacteria,,Desulfovibrionales,Desulfohalobiaceae,Desulfohalobium,Desulfohalobium retbaense
485916,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum acetoxidans
485917,Bacteria,,Bacteroidetes,Sphingobacteriia,,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter heparinus
485918,Bacteria,,Bacteroidetes,Sphingobacteriia,,Sphingobacteriales,Chitinophagaceae,Chitinophaga,Chitinophaga pinensis
486041,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricomycetidae,Agaricales,Tricholomataceae,Laccaria,Laccaria bicolor
487796,Bacteria,,Bacteroidetes,Flavobacteriia,,,,,
487797,Bacteria,,Bacteroidetes,Flavobacteriia,,,,,
488538,Bacteria,,Proteobacteria,Alphaproteobacteria,,,,Candidatus Puniceispirillum,Candidatus Puniceispirillum marinum
489653,Bacteria,,Proteobacteria,Betaproteobacteria,,Neisseriales,Neisseriaceae,Neisseria,Neisseria lactamica
489825,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Oscillatoriales,,Moorea,Moorea producens
490899,Archaea,,Crenarchaeota,Thermoprotei,,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,Desulfurococcus kamchatkensis
491915,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus flavithermus
491916,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium etli
491952,Bacteria,,Proteobacteria,Gammaproteobacteria,,Oceanospirillales,Oceanospirillaceae,Marinomonas,Marinomonas posidonica
496833,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma fermentans
497964,Bacteria,,Verrucomicrobia,Spartobacteria,,,,Chthoniobacter,Chthoniobacter flavus
497965,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Chroococcales,,Cyanothece,
